DATE,VIX,SKEW,SPY,RUT
12/29/11,22.65,116.57,1263.02,737.159973
12/30/11,23.4,116.21,1257.6,743.630005
1/3/12,22.97,117.1,1277.06,750.700012
1/4/12,22.22,117.63,1277.3,748.349976
1/5/12,21.48,117.76,1281.06,743.72998
1/6/12,20.63,118.29,1277.81,752.109985
1/9/12,21.07,119.07,1280.7,753.070007
1/10/12,20.69,118.99,1292.08,758.25
1/11/12,21.05,120.2,1292.48,762.01001
1/12/12,20.47,120.78,1295.5,768.679993
1/13/12,20.91,121.92,1289.09,763.119995
1/17/12,22.2,125.63,1293.67,769.049988
1/18/12,20.89,130.78,1308.04,765.48999
1/19/12,19.87,129.6,1314.5,780.630005
1/20/12,18.28,129.24,1315.38,780.849976
1/23/12,18.67,125.83,1316,784.349976
1/24/12,18.91,127.38,1314.65,779.099976
1/25/12,18.31,125.22,1326.06,787.429993
1/26/12,18.57,122.96,1318.43,798.469971
1/27/12,18.53,121.5,1316.33,789.710022
1/30/12,19.4,121.99,1313.01,797.940002
1/31/12,19.44,121.96,1312.41,794.969971
2/1/12,18.55,121.39,1324.09,796.98999
2/2/12,17.98,122.26,1325.54,810.23999
2/3/12,17.1,122.14,1344.9,820.840027
2/6/12,17.76,123.63,1344.33,827.47998
2/7/12,17.65,123.02,1347.05,827.059998
2/8/12,18.16,124.76,1349.96,827.25
2/9/12,18.63,126.48,1351.95,829.969971
2/10/12,20.79,129.59,1342.64,823.400024
2/13/12,19.04,127.89,1351.77,820
2/14/12,19.54,129.96,1350.5,824.76001
2/15/12,21.14,128.88,1343.23,823.22998
2/16/12,19.22,130.29,1358.04,813.630005
2/17/12,17.78,129.54,1361.23,832.099976
2/21/12,18.19,128.46,1362.21,830.099976
2/22/12,18.19,127.7,1357.66,820.580017
2/23/12,16.8,127.81,1363.46,817.77002
2/24/12,17.31,128.72,1365.74,829.200012
2/27/12,18.19,126.98,1367.59,822
2/28/12,17.96,125.65,1372.18,826.929993
2/29/12,18.43,124.59,1365.68,824.880005
3/1/12,17.26,127.63,1374.09,813.969971
3/2/12,17.29,125.2,1369.63,815.299988
3/5/12,18.05,126.23,1364.33,801.950012
3/6/12,20.87,126.49,1343.36,796.460022
3/7/12,19.07,126.02,1352.63,790.030029
3/8/12,17.95,125.08,1365.91,800.640015
3/9/12,17.11,124.78,1370.87,806.789978
3/12/12,15.64,139.25,1371.09,817.309998
3/13/12,14.8,122.89,1395.95,819.340027
3/14/12,15.31,118.82,1394.28,830.070007
3/15/12,15.42,136.51,1402.6,824.47998
3/16/12,14.47,138.43,1404.17,832.219971
3/19/12,15.04,128.85,1409.75,829.450012
3/20/12,15.58,128.02,1405.52,832.309998
3/21/12,15.13,124.6,1402.89,831
3/22/12,15.57,121.17,1392.78,823.429993
3/23/12,14.82,122.98,1397.11,821.440002
3/26/12,14.26,118.02,1416.51,836.450012
3/27/12,15.59,121.13,1412.52,846.51001
3/28/12,15.47,121.61,1405.54,839.820007
3/29/12,15.48,121.69,1403.28,828.859985
3/30/12,15.5,124.97,1408.47,836.469971
4/2/12,15.64,123.13,1419.04,828.890015
4/3/12,15.66,123.84,1413.38,839.570007
4/4/12,16.44,121,1398.96,827.669983
4/5/12,16.7,120.61,1398.08,817.23999
4/9/12,18.81,119.05,1382.2,808.719971
4/10/12,20.39,119.27,1358.59,802.710022
4/11/12,20.02,118.43,1368.71,791.030029
4/12/12,17.2,119.87,1387.57,796.710022
4/13/12,19.55,118.19,1370.26,806.840027
4/16/12,19.55,116.67,1369.57,796.289978
4/17/12,18.46,121.83,1390.78,803.51001
4/18/12,18.64,119.5,1385.14,809.409973
4/19/12,18.36,117.6,1376.92,804.309998
4/20/12,17.44,118.05,1378.53,798.890015
4/23/12,18.97,117.19,1366.94,795.559998
4/24/12,18.1,118.36,1371.97,792.5
4/25/12,16.82,122.53,1390.69,805.419983
4/26/12,16.24,121.03,1399.98,810.609985
4/27/12,16.32,120.08,1403.36,819.090027
4/30/12,17.15,119.83,1397.91,825.469971
5/1/12,16.6,120.18,1405.82,817.700012
5/2/12,16.88,119.94,1402.31,811.47998
5/3/12,17.56,116.18,1391.57,817.950012
5/4/12,19.16,115.83,1369.1,802.090027
5/7/12,18.94,116.68,1369.58,788.72998
5/8/12,19.05,117.23,1363.72,788.669983
5/9/12,20.08,115.05,1354.58,792.710022
5/10/12,18.83,115.11,1357.99,790.219971
5/11/12,19.89,114.7,1353.39,786.289978
5/14/12,21.87,119.18,1338.35,782.77002
5/15/12,21.97,120.04,1330.66,778.51001
5/16/12,22.27,118.47,1324.8,778.690002
5/17/12,24.49,119.54,1304.86,772.650024
5/18/12,25.1,119.28,1295.22,753.799988
5/21/12,22.01,119.56,1315.99,749.190002
5/22/12,22.48,119.31,1316.63,765.090027
5/23/12,22.33,119.52,1318.86,755.059998
5/24/12,21.54,120.64,1320.68,766.469971
5/25/12,21.76,120.38,1317.82,766.640015
5/29/12,21.03,122.39,1332.42,771.799988
5/30/12,24.14,118.54,1313.32,770.73999
5/31/12,24.06,119.32,1310.33,762.599976
6/1/12,26.66,116.35,1278.04,752.109985
6/4/12,26.12,116.66,1278.18,739.690002
6/5/12,24.68,117.07,1285.5,734.090027
6/6/12,22.16,119.66,1315.13,746.780029
6/7/12,21.72,120.01,1314.99,772.059998
6/8/12,21.23,122.09,1325.66,758.440002
6/11/12,23.56,119.28,1308.93,775.799988
6/12/12,22.09,121.82,1324.18,754.429993
6/13/12,24.27,120.37,1314.88,759.51001
6/14/12,21.68,115.05,1329.1,753.210022
6/15/12,21.11,126.08,1342.84,761.890015
6/18/12,18.32,121.2,1344.78,766.919983
6/19/12,18.38,123.09,1357.98,775.549988
6/20/12,17.24,122.06,1355.69,786.030029
6/21/12,20.08,118.4,1325.51,784.659973
6/22/12,18.11,116.37,1335.02,768.969971
6/25/12,20.38,116.29,1313.72,775.150024
6/26/12,19.72,114.69,1319.99,763.27002
6/27/12,19.45,115.85,1331.85,766.22998
6/28/12,19.71,116.9,1329.04,770.940002
6/29/12,17.08,119.09,1362.16,775.890015
7/2/12,16.8,118.89,1365.51,799.820007
7/3/12,16.66,118.33,1374.02,808.030029
7/5/12,17.5,117.91,1367.58,816.429993
7/6/12,17.1,118.45,1354.68,809.820007
7/9/12,17.98,119.62,1352.46,805.669983
7/10/12,18.72,119.34,1341.47,808.619995
7/11/12,17.95,117.3,1341.45,795.559998
7/12/12,18.33,116.13,1334.76,792.22998
7/13/12,16.74,119.13,1356.78,791.98999
7/16/12,17.11,115.09,1353.64,799.030029
7/17/12,16.48,117.22,1363.67,797.25
7/18/12,16.16,116.59,1372.78,798.309998
7/19/12,15.45,114.19,1376.51,807.650024
7/20/12,16.27,116.52,1362.66,796.640015
7/23/12,18.62,120.26,1350.52,781.900024
7/24/12,20.47,119.13,1338.31,780.76001
7/25/12,19.34,118.58,1337.89,771.75
7/26/12,17.53,116.92,1360.02,776.679993
7/27/12,16.7,114.4,1385.97,779.030029
7/30/12,18.03,114.86,1385.3,796.369995
7/31/12,18.93,113.99,1379.32,790.25
8/1/12,18.96,114.59,1375.32,790.030029
8/2/12,17.57,114.35,1365,767.690002
8/3/12,15.64,120.25,1390.99,775.659973
8/6/12,15.95,114.79,1394.23,789.27002
8/7/12,15.99,113.55,1401.35,797.039978
8/8/12,15.32,115.36,1402.22,801.299988
8/9/12,15.28,119.84,1402.8,800.090027
8/10/12,14.74,117.89,1405.87,800.72998
8/13/12,13.7,121.65,1404.11,801.47998
8/14/12,14.85,122.05,1403.93,802.590027
8/15/12,14.63,119.89,1405.53,795.280029
8/16/12,14.29,121.94,1415.51,803.859985
8/17/12,13.45,123.79,1418.16,811.75
8/20/12,14.02,125.84,1418.13,817.97998
8/21/12,15.02,129.99,1413.17,818.669983
8/22/12,15.11,125.32,1413.49,814.710022
8/23/12,15.96,122.41,1402.08,811.719971
8/24/12,15.18,123.74,1411.13,804.76001
8/27/12,16.35,121.53,1410.44,811.909973
8/28/12,16.49,120.28,1409.3,809.72998
8/29/12,17.06,120.55,1410.49,814.849976
8/30/12,17.83,119,1399.48,817.77002
8/31/12,17.47,120.78,1406.58,814.099976
9/4/12,17.98,119.59,1404.94,813.169983
9/5/12,17.74,120.49,1403.44,821.840027
9/6/12,15.6,119.31,1432.12,825.159973
9/7/12,14.38,120.7,1437.92,840.429993
9/10/12,16.28,122.37,1429.08,841.390015
9/11/12,16.41,122.82,1433.56,839.48999
9/12/12,15.8,123.38,1436.56,842.919983
9/13/12,14.05,115.69,1459.99,844.900024
9/14/12,14.51,117.26,1465.77,858.890015
9/17/12,14.59,122.69,1461.19,861.609985
9/18/12,14.18,127.38,1459.32,857.27002
9/19/12,13.88,122.44,1461.05,857.849976
9/20/12,14.07,128.03,1460.26,851.349976
9/21/12,13.98,130.6,1460.15,857.23999
9/24/12,14.15,129.12,1456.89,851.590027
9/25/12,15.43,125.45,1441.59,854.48999
9/26/12,16.81,124.06,1433.32,839.570007
9/27/12,14.84,127.56,1447.15,835.700012
9/28/12,15.73,125.87,1440.67,839.48999
10/1/12,16.32,128.17,1444.49,840.830017
10/2/12,15.71,127.1,1445.75,842.940002
10/3/12,15.43,125.4,1450.99,841.609985
10/4/12,14.55,120.39,1461.4,840.73999
10/5/12,14.33,123.85,1460.93,846.97998
10/8/12,15.11,122.06,1455.88,839.549988
10/9/12,16.37,121.21,1441.48,836.789978
10/10/12,16.29,120.46,1432.56,828.440002
10/11/12,15.59,120.83,1432.84,831.849976
10/12/12,16.14,120.97,1428.59,829.5
10/15/12,15.27,122.45,1440.13,824.75
10/16/12,15.22,122.52,1454.92,831.640015
10/17/12,15.07,124.95,1460.91,836.590027
10/18/12,15.03,124.58,1457.34,841.030029
10/19/12,17.06,125.39,1433.19,832.440002
10/22/12,16.62,122.99,1433.82,820.330017
10/23/12,18.83,120.16,1413.11,814.77002
10/24/12,18.33,119.33,1408.75,819.080017
10/25/12,18.12,120.89,1412.97,818.690002
10/26/12,17.81,119.31,1411.94,816.619995
10/31/12,18.6,115.04,1412.16,813.609985
11/1/12,16.69,117.85,1427.59,818.780029
11/2/12,17.59,115.78,1414.2,829.880005
11/5/12,18.42,115.52,1417.26,814.299988
11/6/12,17.58,116.34,1428.39,821.599976
11/7/12,19.08,116.1,1394.53,818.909973
11/8/12,18.49,116.69,1377.51,804.330017
11/9/12,18.61,115.4,1379.85,793.619995
11/12/12,16.68,114.23,1380.03,796.97998
11/13/12,16.65,114.81,1374.53,792.210022
11/14/12,17.92,113.23,1355.49,791.349976
11/15/12,17.99,113.65,1353.33,772.469971
11/16/12,16.41,115.85,1359.88,768.119995
11/19/12,15.24,113.46,1386.89,782.369995
11/20/12,15.08,117.25,1387.81,791.099976
11/21/12,15.31,116.62,1391.03,795.090027
11/23/12,15.14,117.82,1409.15,801.349976
11/26/12,15.5,116.96,1406.29,805.309998
11/27/12,15.92,116.65,1398.94,808.090027
11/28/12,15.51,116.12,1409.93,804.869995
11/29/12,15.06,117.35,1415.95,818.359985
11/30/12,15.87,117.07,1416.18,824.580017
12/3/12,16.64,115.98,1409.46,825.869995
12/4/12,17.12,115.31,1407.05,820.359985
12/5/12,16.46,114.55,1409.28,823.609985
12/6/12,16.58,115.74,1413.94,819.559998
12/7/12,15.9,115.23,1418.07,824.849976
12/10/12,16.05,114.77,1418.55,822.809998
12/11/12,15.57,115.92,1427.84,830.380005
12/12/12,15.95,116.49,1428.48,837.169983
12/13/12,16.56,116.24,1419.45,829.099976
12/14/12,17,118.92,1413.58,822.419983
12/17/12,16.34,118.06,1430.36,825.140015
12/18/12,15.57,117.86,1446.79,835.780029
12/19/12,17.36,120.76,1435.81,848.01001
12/20/12,17.67,124.47,1443.69,847.900024
12/21/12,17.84,127.08,1430.15,848.539978
12/24/12,17.84,124.47,1426.66,846.349976
12/26/12,19.48,122.18,1419.83,845.369995
12/27/12,19.47,119.6,1418.1,838.849976
12/28/12,22.72,118.38,1402.43,833.27002
12/31/12,18.02,121.27,1426.19,831.890015
1/2/13,14.68,121.77,1462.42,849.349976
1/3/13,14.56,117.93,1459.37,873.830017
1/4/13,13.83,115.53,1466.47,873.190002
1/7/13,13.79,116.78,1461.89,876.340027
1/8/13,13.62,118.15,1457.15,875.909973
1/9/13,13.81,117.89,1461.02,877.450012
1/10/13,13.49,118.53,1472.12,883.039978
1/11/13,13.36,119.14,1472.05,882.609985
1/14/13,13.52,117.19,1470.68,879.710022
1/15/13,13.55,120.9,1472.34,876.219971
1/16/13,13.42,120.13,1472.63,882.840027
1/17/13,13.57,120.53,1480.94,885.280029
1/18/13,12.46,124.79,1485.98,889.73999
1/22/13,12.43,126.73,1492.56,892.72998
1/23/13,12.46,126.58,1494.81,899.440002
1/24/13,12.69,125.47,1494.82,896.559998
1/25/13,12.89,124.71,1502.96,902.369995
1/28/13,13.57,122.95,1500.18,905.950012
1/29/13,13.31,123.95,1507.84,905.72998
1/30/13,14.32,121.92,1501.96,906.289978
1/31/13,14.28,121.64,1498.11,897.02002
2/1/13,12.9,122.55,1513.17,905.590027
2/4/13,14.67,122.6,1495.71,911.179993
2/5/13,13.72,123.22,1511.29,902.409973
2/6/13,13.41,122.45,1512.12,904.669983
2/7/13,13.5,125.35,1509.39,910.909973
2/8/13,13.02,125.67,1517.93,909.169983
2/11/13,12.94,125.53,1517.01,913.549988
2/12/13,12.64,126.12,1519.43,913.77002
2/13/13,12.98,126.68,1520.33,918.130005
2/14/13,12.66,127.19,1521.38,920.549988
2/15/13,12.46,130.46,1519.79,927.330017
2/19/13,12.31,130.15,1530.94,924.140015
2/20/13,14.68,124.47,1511.95,931.469971
2/21/13,15.22,122.58,1502.42,912.700012
2/22/13,14.17,125.37,1515.6,910.349976
2/25/13,18.99,121.5,1487.85,916.119995
2/26/13,16.87,122.92,1496.94,898.75
2/27/13,14.73,124.96,1515.99,900.01001
2/28/13,15.51,126.86,1514.68,909.619995
3/1/13,15.36,128.19,1518.2,905.369995
3/4/13,14.01,128.65,1525.2,914.049988
3/5/13,13.48,126.62,1539.79,920.080017
3/6/13,13.53,124.73,1541.46,929.340027
3/7/13,13.06,125.28,1544.26,930.150024
3/8/13,12.59,124.46,1551.18,939.73999
3/11/13,11.56,125.21,1556.22,940.429993
3/12/13,12.27,128.66,1552.48,941.280029
3/13/13,11.83,127.13,1554.52,940.070007
3/14/13,11.3,128.96,1563.23,945.429993
3/15/13,11.3,129.12,1560.7,953.5
3/18/13,13.36,126.17,1552.1,952.460022
3/19/13,14.39,127.08,1548.34,948.51001
3/20/13,12.67,123.73,1558.71,946.640015
3/21/13,13.99,121.69,1545.8,946.919983
3/22/13,13.57,122.18,1556.89,943.969971
3/25/13,13.74,122.03,1551.69,948.630005
3/26/13,12.77,122.47,1563.77,948.789978
3/27/13,13.15,121.99,1562.85,944.77002
3/28/13,12.7,122.93,1569.19,952.130005
4/1/13,13.58,121.21,1562.17,951.409973
4/2/13,12.78,122.84,1570.25,942.679993
4/3/13,14.21,120.92,1553.69,935.390015
4/4/13,13.89,120.79,1559.98,919.530029
4/5/13,13.92,118.34,1553.28,915.919983
4/8/13,13.19,119.21,1563.07,925.929993
4/9/13,12.84,118.63,1568.61,932.630005
4/10/13,12.36,118.34,1587.73,931.309998
4/11/13,12.24,117.24,1593.37,945.169983
4/12/13,12.06,117.84,1588.85,943.539978
4/15/13,17.27,119.92,1552.36,938.669983
4/16/13,13.96,124.1,1574.57,913.049988
4/17/13,16.51,120.7,1552.01,917.919983
4/18/13,17.56,121.28,1541.61,908.98999
4/19/13,14.97,122.61,1555.25,901.820007
4/22/13,14.39,120.52,1562.5,914.27002
4/23/13,13.48,121.56,1578.78,919.830017
4/24/13,13.61,119.84,1578.79,929.02002
4/25/13,13.62,119.83,1585.16,936.659973
4/26/13,13.61,118.86,1582.24,939.380005
4/29/13,13.71,118.85,1593.61,938.219971
4/30/13,13.52,119.05,1597.57,942.210022
5/1/13,14.49,118.05,1582.7,945.530029
5/2/13,13.59,117.95,1597.59,927.950012
5/3/13,12.85,118.18,1614.42,946.940002
5/6/13,12.66,116.93,1617.5,954.929993
5/7/13,12.83,119.76,1625.96,961.179993
5/8/13,12.66,117.35,1632.69,965.900024
5/9/13,13.13,119.08,1626.67,969.76001
5/10/13,12.59,117.97,1633.7,967.700012
5/13/13,12.55,119.16,1633.77,974.210022
5/14/13,12.77,116.16,1650.34,974.039978
5/15/13,12.81,119.41,1658.78,983.530029
5/16/13,13.07,121.22,1650.47,986.97998
5/17/13,12.45,127.85,1667.47,986.929993
5/20/13,13.02,117.67,1666.29,994.299988
5/21/13,13.37,117.08,1669.16,997.820007
5/22/13,13.82,117.16,1655.35,999.070007
5/23/13,14.07,116.92,1650.51,975.299988
5/24/13,13.99,118.17,1649.6,980.400024
5/28/13,14.48,112.47,1660.06,984.25
5/29/13,14.83,116.2,1648.36,997.27002
5/30/13,14.53,117.75,1654.41,988.650024
5/31/13,16.3,119.51,1630.74,989.710022
6/3/13,16.28,119.16,1640.42,986.25
6/4/13,16.27,116.87,1631.38,990.580017
6/5/13,17.5,116.57,1608.9,980.150024
6/6/13,16.63,117.64,1622.56,968.210022
6/7/13,15.14,116.2,1643.38,984.090027
6/10/13,15.44,116.2,1642.81,989.630005
6/11/13,17.07,116.98,1626.13,985.210022
6/12/13,18.59,115.56,1612.52,986.049988
6/13/13,16.41,117.28,1636.36,971.75
6/14/13,17.15,116.29,1626.73,989.200012
6/17/13,16.8,116.74,1639.04,987.400024
6/18/13,16.61,118.7,1651.81,988.919983
6/19/13,16.64,117.84,1628.93,999.559998
6/20/13,20.49,117.52,1588.19,977.809998
6/21/13,18.9,117.36,1592.43,962.75
6/24/13,20.11,116.08,1573.09,956.929993
6/25/13,18.47,115.23,1588.03,956.950012
6/26/13,17.21,115.81,1603.26,961.359985
6/27/13,16.86,116.01,1613.2,968.950012
6/28/13,16.86,116.53,1606.28,977.73999
7/1/13,16.37,114.85,1614.96,981.299988
7/2/13,16.44,115.22,1614.08,989.219971
7/3/13,16.2,113.13,1615.41,985.940002
7/5/13,14.89,117.12,1631.89,1000.580017
7/8/13,14.78,117.13,1640.46,1007.700012
7/9/13,14.35,115.19,1652.32,1012.580017
7/10/13,14.21,117.08,1652.62,1017.690002
7/11/13,14.01,115.53,1675.02,1028.369995
7/12/13,13.84,113.27,1680.19,1032.640015
7/15/13,13.79,114.42,1682.5,1038.199951
7/16/13,14.42,115.26,1676.26,1043.589966
7/17/13,13.78,115.27,1680.91,1041.819946
7/18/13,13.77,115.58,1689.37,1044.47998
7/19/13,12.54,113.07,1692.09,1048.040039
7/22/13,12.29,112.9,1695.53,1049.530029
7/23/13,12.66,113.14,1692.39,1055.790039
7/24/13,13.18,118.72,1685.94,1052.180054
7/25/13,12.97,117.85,1690.25,1041.839966
7/26/13,12.72,118.23,1691.65,1047.380005
7/29/13,13.39,118.93,1685.33,1047.130005
7/30/13,13.39,119.39,1685.96,1041.880005
7/31/13,13.45,117.85,1685.73,1043.5
8/1/13,12.94,115.06,1706.87,1051.22998
8/2/13,11.98,116.89,1709.67,1058.27002
8/5/13,11.84,116.53,1707.14,1059.089966
8/6/13,12.72,119.09,1697.37,1061.069946
8/7/13,12.98,118.31,1690.91,1052.099976
8/8/13,12.73,118.47,1697.48,1049.390015
8/9/13,13.41,122.3,1691.42,1047.97998
8/12/13,12.81,115.44,1689.47,1043.589966
8/13/13,12.31,115.81,1694.16,1054.630005
8/14/13,13.04,119.33,1685.39,1051.599976
8/15/13,14.73,115.82,1661.32,1039.099976
8/16/13,14.37,117.21,1655.83,1024.140015
8/19/13,15.1,118.15,1646.06,1024
8/20/13,14.91,118.07,1652.35,1014.549988
8/21/13,15.94,117.17,1642.8,1025.47998
8/22/13,14.76,119.21,1656.96,1024.030029
8/23/13,13.98,120.13,1663.5,1036.910034
8/26/13,14.99,118.69,1656.78,1038.22998
8/27/13,16.77,118.07,1630.48,1036.300049
8/28/13,16.49,117.51,1634.96,1013.400024
8/29/13,16.81,117.21,1638.17,1016.429993
8/30/13,17.01,117.48,1632.97,1025.900024
9/3/13,16.61,116.72,1639.77,1019.47998
9/4/13,15.88,116.97,1653.08,1016.869995
9/5/13,15.77,117.37,1655.08,1026.560059
9/6/13,15.85,118.67,1655.17,1028.660034
9/9/13,15.63,119,1671.71,1032.310059
9/10/13,14.53,119.94,1683.99,1049.76001
9/11/13,13.82,120.68,1689.13,1054.459961
9/12/13,14.29,119.67,1683.42,1055.170044
9/13/13,14.16,120.12,1687.99,1048.469971
9/16/13,14.38,118.84,1697.6,1053.959961
9/17/13,14.53,121.59,1704.76,1055.829956
9/18/13,13.59,114.22,1725.52,1066.339966
9/19/13,13.16,115.69,1722.34,1078.880005
9/20/13,13.12,115.87,1709.91,1076.47998
9/23/13,14.31,119.08,1701.84,1072.300049
9/24/13,14.08,119.31,1697.42,1072.540039
9/25/13,14.01,117.45,1692.77,1075.890015
9/26/13,14.06,122.03,1698.67,1075.099976
9/27/13,15.46,124.48,1691.75,1078.369995
9/30/13,16.6,123.46,1681.55,1065.670044
10/1/13,15.54,123.74,1695,1073.689941
10/2/13,16.6,123.52,1693.87,1087.390015
10/3/13,17.67,122.31,1678.66,1081.189941
10/4/13,16.74,123.98,1690.5,1069.640015
10/7/13,19.41,123.23,1676.12,1071.23999
10/8/13,20.34,120.72,1655.45,1066.160034
10/9/13,19.6,122.62,1656.4,1050.02002
10/10/13,16.48,120.25,1692.56,1052.5
10/11/13,15.72,130.97,1703.2,1066.089966
10/14/13,16.07,129.14,1710.14,1078.72998
10/15/13,18.66,131.01,1698.06,1088.050049
10/16/13,14.71,125.24,1721.54,1085.01001
10/17/13,13.48,126.68,1733.15,1088.98999
10/18/13,13.04,131.35,1744.5,1109.300049
10/21/13,13.16,130.67,1744.66,1115.660034
10/22/13,13.33,129.17,1754.67,1115.420044
10/23/13,13.42,134.47,1746.38,1111.48999
10/24/13,13.2,135.42,1752.07,1112.689941
10/25/13,13.09,135.06,1759.77,1121.099976
10/28/13,13.31,133.27,1762.11,1118.329956
10/29/13,13.41,127.58,1771.95,1118.859985
10/30/13,13.65,127.95,1763.31,1122.810059
10/31/13,13.75,132.33,1756.54,1106.089966
11/1/13,13.28,129.84,1761.64,1099.089966
11/4/13,12.93,125.57,1767.93,1098.619995
11/5/13,13.27,122.98,1762.97,1105.22998
11/6/13,12.67,118.69,1770.49,1108.75
11/7/13,13.91,123.83,1747.15,1102.339966
11/8/13,12.9,126.37,1770.61,1079.949951
11/11/13,12.53,125.55,1771.89,1099.76001
11/12/13,12.82,129.66,1767.69,1099.26001
11/13/13,12.52,131.01,1782,1096.540039
11/14/13,12.37,133.03,1790.62,1111.410034
11/15/13,12.19,133.46,1798.18,1111.390015
11/18/13,13.1,137.06,1791.53,1118.400024
11/19/13,13.39,133.62,1787.87,1107.300049
11/20/13,13.4,133.25,1781.37,1104.040039
11/21/13,12.66,124.63,1795.85,1103.380005
11/22/13,12.26,133.76,1804.76,1120.910034
11/25/13,12.79,134.23,1802.48,1126.849976
11/26/13,12.81,133.64,1802.75,1125.449951
11/27/13,12.98,133.82,1807.23,1135.630005
11/29/13,13.7,130.82,1805.81,1145.829956
12/2/13,14.23,131.64,1800.9,1142.300049
12/3/13,14.55,132.38,1795.15,1125.949951
12/4/13,14.7,131.63,1792.81,1123.790039
12/5/13,15.08,128.01,1785.03,1120.800049
12/6/13,13.79,132.32,1805.09,1122.47998
12/9/13,13.49,126.09,1808.37,1132.900024
12/10/13,13.91,126.68,1802.62,1128.02002
12/11/13,15.42,126.74,1782.22,1119.819946
12/12/13,15.54,125.09,1775.5,1101.400024
12/13/13,15.76,126.22,1775.32,1105.98999
12/16/13,16.03,128.21,1786.54,1110.579956
12/17/13,16.21,128.75,1781,1119.400024
12/18/13,13.8,135.58,1810.65,1120.150024
12/19/13,14.15,137.86,1809.6,1131.22998
12/20/13,13.79,143.2,1818.32,1127.849976
12/23/13,13.04,138.11,1827.99,1151.390015
12/24/13,12.48,137.88,1833.32,1157.650024
12/26/13,12.33,136.65,1842.02,1161.849976
12/27/13,12.46,136.72,1841.4,1165.390015
12/30/13,13.56,134.36,1841.07,1160.630005
12/31/13,13.72,133.63,1848.36,1160.640015
1/2/14,14.23,133.73,1831.98,1160.5
1/3/14,13.76,134.46,1831.37,1151.76001
1/6/14,13.55,131.99,1826.77,1159.27002
1/7/14,12.92,129.1,1837.88,1150.859985
1/8/14,12.87,129.46,1837.49,1159.180054
1/9/14,12.89,130.87,1838.13,1161.26001
1/10/14,12.14,126.15,1842.37,1160.170044
1/13/14,13.28,130.59,1819.2,1162.939941
1/14/14,12.28,133.43,1838.88,1151.72998
1/15/14,12.28,132.69,1848.38,1165.98999
1/16/14,12.53,136.35,1845.89,1172.709961
1/17/14,12.44,139.62,1838.7,1172.089966
1/21/14,12.87,138.77,1843.8,1175.050049
1/22/14,12.84,138.92,1844.86,1177.300049
1/23/14,13.77,135.71,1828.46,1181.339966
1/24/14,18.14,131.61,1790.29,1164.77002
1/27/14,17.42,128.73,1781.56,1147.390015
1/28/14,15.8,128.3,1792.5,1128.869995
1/29/14,17.35,126.71,1774.2,1129.5
1/30/14,17.29,127.91,1794.19,1130.349976
1/31/14,18.41,128.37,1782.59,1127.150024
2/3/14,21.44,126.17,1741.89,1130.099976
2/4/14,19.11,127.26,1755.2,1099.689941
2/5/14,19.95,127.79,1751.64,1097.630005
2/6/14,17.23,124.68,1773.43,1095.650024
2/7/14,15.29,129.01,1797.02,1107.300049
2/10/14,15.26,126.26,1799.84,1116.579956
2/11/14,14.51,126.7,1819.75,1119.810059
2/12/14,14.3,127.84,1819.26,1130.180054
2/13/14,14.14,128.57,1829.83,1125.650024
2/14/14,13.57,129.25,1838.63,1148.319946
2/18/14,13.87,124.25,1840.76,1151.890015
2/19/14,15.5,129.12,1828.75,1158.329956
2/20/14,14.79,134.37,1839.78,1150.23999
2/21/14,14.68,138.79,1836.25,1166.25
2/24/14,14.23,134.47,1847.61,1166.73999
2/25/14,13.67,121.92,1845.12,1176
2/26/14,14.35,132.22,1845.16,1176.109985
2/27/14,14.04,137.24,1854.29,1179.280029
2/28/14,14,137.17,1859.45,1189.189941
3/3/14,16,129.12,1845.73,1174.22998
3/4/14,14.1,131.65,1873.91,1187.280029
3/5/14,13.89,129.49,1873.81,1207.290039
3/6/14,14.21,133.46,1877.03,1207.900024
3/7/14,14.11,130.49,1878.04,1209.849976
3/10/14,14.2,131.35,1877.17,1201.560059
3/11/14,14.8,130.08,1867.63,1201.550049
3/12/14,14.47,132.33,1868.2,1181.290039
3/13/14,16.22,127.66,1846.34,1194.930054
3/14/14,17.82,126.26,1841.13,1173.23999
3/17/14,15.64,131.87,1858.83,1187.119995
3/18/14,14.52,129.37,1872.25,1189.27002
3/19/14,15.12,132.74,1860.77,1204.810059
3/20/14,14.52,134.02,1872.01,1193.369995
3/21/14,15,132.82,1866.52,1203.160034
3/24/14,15.09,132.7,1857.44,1196.02002
3/25/14,14.02,121.81,1865.62,1183.839966
3/26/14,14.93,119.05,1852.56,1184.209961
3/27/14,14.62,117.96,1849.04,1155.050049
3/28/14,14.41,124.98,1857.62,1151.959961
3/31/14,13.88,123.25,1872.34,1158.109985
4/1/14,13.1,128.08,1885.52,1175.469971
4/2/14,13.09,127.3,1890.9,1190.790039
4/3/14,13.37,128.13,1888.77,1193.439941
4/4/14,13.96,126.61,1865.09,1187.660034
4/7/14,15.57,123.92,1845.04,1150.349976
4/8/14,14.89,124.34,1851.96,1136.869995
4/9/14,13.82,130.79,1872.18,1148.01001
4/10/14,15.89,125.11,1833.08,1159.27002
4/11/14,17.03,122.59,1815.69,1119.530029
4/14/14,16.11,123.76,1830.61,1120.810059
4/15/14,15.61,129.24,1842.98,1117.900024
